formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C5H4NO4S	[M + O + H]+	C5H4NO5S	59.03950662380571	59.03950662380571	0.0	10	0.5748797929578424	2.263356975853051	2.263356975853051	2.1222193221229517		190.98870	191.45499999999998	61_sirius_optimal_983	983
1	CH5BrClN2OP	[M - H2O + H]+	CH3BrClN2P	-0.5135027831473877	-0.5135027831473877	0.0	3	0.006455660050047937	-6.331708033665489	6.331708033665489	-95349.24122008217		188.89721	192.7075	62_sirius_optimal_695	695
1	C2H3N2O3P4	[M + Na]+	C2H3N2O3P4	-2.3170174859888046	-2.3170174859888046	0.0	2	0.896800402503085	-3.247217917563182	3.247217917563182	-2.2976412483474395		249.89806	205.353125	63_sirius_optimal_2224	2224
1	C5ClPS2	[M + H]+	C5ClPS2	-3.8283137373023006	-3.8283137373023006	0.0	1	0.0	NaN	NaN	1.6618507014821566		190.89435	194.91	64_sirius_optimal_845	845
1	C10H3NO2	[M + K]+	C10H3NO2	6.65403928440873	6.65403928440873	0.0	2	0.04482149615239056	-2.3554113215197674	2.3554113215197674	-3.1081812703878393		207.97889	191.26	65_sirius_optimal_1266	1266
1	C8H3BrCl2N2O7S2	[M + H]+	C8H3BrCl2N2O7S2	4.144268775568087	4.144268775568087	0.0	3	0.2890846132147964	-1.9754221728198447	1.9754221728198447	-5.3585537269519365		452.79906	195.265	66_sirius_optimal_693	693
1	C4H5N3O5S3	[M + K]+	C4H5N3O5S3	6.0193092478474854	6.0193092478474854	0.0	2	0.19703970386499414	-4.83246795008887	4.83246795008887	-0.16572997497859926		309.90224	194.775	67_sirius_optimal_1065	1065
1	C2H4O6P	[M - H2O + H]+	C2H2O5P	10.339792628817905	10.339792628817905	0.0	3	0.3025558537904766	-2.717589935917779	2.717589935917779	-130541.07353823773		137.97095	194.94	68_sirius_optimal_1659	1659
1	C2H4NO5P2S	[M + H]+	C2H4NO5P2S	21.79789890106691	21.79789890106691	0.0	5	0.5278243958300426	3.863154917827675	3.863154917827675	3.6972084726364627		216.93662	192.92000000000002	69_sirius_optimal_915	915
1	C9H6N2O8P2S4	[M + Na]+	C9H6N2O8P2S4	8.146781819976885	8.146781819976885	0.0	6	0.6665477586322847	-0.172288732239058	0.2203117089911139	-2.0775401512496767		482.83644	189.86	70_sirius_optimal_1355	1355
1	C7H4N2O10S4	[M + K]+	C7H4N2O10S4	0.0	0.0	0.0	1	0.0	NaN	NaN	2.67268989736415		442.83922	181.44	71_sirius_optimal_1021	1021
1	C4H10N2O8P2S4	[M + K]+	C4H10N2O8P2S4	41.945917106900325	41.945917106900325	0.0	11	0.54007992795387	2.509609022418254	2.851789658152655	3.88253731894698		442.84440	198.88	72_sirius_optimal_1021	1021
1	C5OP4	[M + Na]+	C5OP4	-4.3606591857334545	-4.3606591857334545	0.0	1	0.0	NaN	NaN	-0.23259284325611354		222.87913	190.635	73_sirius_optimal_1444	1444
1	C4H6NO5P2S	[M + H]+	C4H6NO5P2S	44.397602203628594	44.397602203628594	0.0	13	0.3389592345329724	1.2041597154873427	2.1048620375070892	-3.4904380592103124		242.95062	189.93	74_sirius_optimal_801	801
1	H4N2O6PS2	[M + Na]+	H4N2O6PS2	12.416815135203478	11.907643649631321	0.5091714855721567	7	0.23652681034886716	-1.8409757823277588	2.028646936774047	0.28392800977179683		245.91413	204.32671875	75_sirius_optimal_1940	1940
1	C2H6NO4	[M + Na]+	C2H6NO4	25.55857964721279	25.55857964721279	0.0	5	0.34311937081602645	0.9536401856092239	0.9536401856092239	0.050587426216670554		131.01891	191.65	76_sirius_optimal_1034	1034
1	C8H3ClNO4P	[M - H2O + H]+	C8HClNO3P	11.985829776300681	11.985829776300681	0.0	6	0.06903730247553726	-2.3884312768474336	2.3884312768474336	-79714.47715570508		225.94501	191.195	77_sirius_optimal_1477	1477
1	C11H14NO9P3S6	[M + Na]+	C11H14NO9P3S6	4.3264107625478605	4.3264107625478605	0.0	4	0.20611419907037656	0.5398347874430995	4.601724996284486	3.3709414251811975		611.81185	197.35	78_sirius_optimal_1484	1484
1	C2H5N2O7P	[M - H2O + H]+	C2H3N2O6P	35.92470547497311	35.92470547497311	0.0	10	0.14933999184019703	3.1689735732135094	3.1689735732135094	-98426.35548298834		182.98060	200.44	79_sirius_optimal_2820	2820
1	C3H5O7PS2Se	[M + Na]+	C3H5O7PS2Se	4.570690993345212	4.570690993345212	0.0	2	0.25020095557923916	-0.7013453250139153	0.7013453250139153	-1.241848845849238		344.83270	202.865	80_sirius_optimal_1585	1585
1	C3H6O8S	[M + Na]+	C3H6O8S	7.338356680792128	7.338356680792128	0.0	4	0.030827806282130183	1.9711188539476594	1.9711188539476594	6.672686055112372		224.96906	193.324375	81_sirius_optimal_1088	1088
1	C3H3Cl4NO11	[M + K]+	C3H3Cl4NO11	-1.8408863128842583	-1.8408863128842583	0.0	1	0.0	NaN	NaN	-0.7080181369038097		407.80889	210.5425	82_sirius_optimal_2303	2303
1	C2H6BrN5O7P2S	[M - H2O + H]+	C2H4BrN5O6P2S	13.202063151807188	13.202063151807188	0.0	6	0.25148306664261033	-1.9003983472079817	1.9003983472079817	-48961.69525435389		367.86084	195.06	83_sirius_optimal_1466	1466
1	C8H3Cl2NO2	[M - H2O + H]+	C8HCl2NO	8.147524325429343	8.147524325429343	0.0	3	0.07259324099342636	-3.8836371522178377	3.8836371522178377	-90989.00161136847		197.95008	192.405	84_sirius_optimal_1384	1384
1	C2Cl3N2O7P3	[M + Na]+	C2Cl3N2O7P3	-3.224981787024544	-3.224981787024544	0.0	1	0.0	NaN	NaN	-8.742483847777432		384.78425	198.86	85_sirius_optimal_2216	2216
1	C3H5Cl3NO9	[M + Na]+	C3H5Cl3NO9	39.21109164298341	39.21109164298341	0.0	8	0.6942903778835662	-1.7999615664131374	3.1379565755314474	-2.4151141395265876		326.89142	198.88	86_sirius_optimal_1658	1658
1	C3H3N2O4PS3	[M + K]+	C3H3N2O4PS3	9.86864870009229	9.86864870009229	0.0	4	0.18700034750616132	-1.7581896913840667	6.538110438417615	-8.638103436898728		296.85985	188.41750000000002	87_sirius_optimal_781	781
1	C4H5Cl2NO6P2S2	[M + Na]+	C4H5Cl2NO6P2S2	8.066135501873514	8.066135501873514	0.0	3	0.6324759607372265	0.0625842404449888	0.12778971811243917	-4.683254752719098		381.82849	193.46	88_sirius_optimal_167	167
1	C5HN3O10P4	[M + Na]+	C5HN3O10P4	0.0	0.0	0.0	1	0.0	NaN	NaN	4.9274995468358895		409.85248	183.5	89_sirius_optimal_1523	1523
1	C6H4N3O7P3S2	[M + Na]+	C6H4N3O7P3S2	19.476996251346034	19.476996251346034	0.0	8	0.4092094756549664	-0.09451478379048989	2.7635991599789316	-3.762420100774035		409.85803	209.2	90_sirius_optimal_1523	1523
1	C3H7BOP	[M + K]+	C3H7BOP	9.951240227516607	9.951240227516607	0.0	5	0.6213202098884356	-0.3462307426034678	8.197268245548507	7.00303789834774		139.00052	200.25	91_sirius_optimal_1365	1365
1	C7H5N2O8P3S5	[M + Na]+	C7H5N2O8P3S5	11.32205898022192	11.32205898022192	0.0	6	0.2584388875549953	-0.9543918239873286	0.9543918239873286	-6.664548446870161		520.77198	187.92	92_sirius_optimal_627	627
1	C4H6O6P2S6	[M + Na]+	C4H6O6P2S6	8.28744786074502	8.28744786074502	0.0	3	0.2532257594733929	0.839860065996967	0.839860065996967	6.823351081459679		426.78852	201.255	93_sirius_optimal_1770	1770
1	C6O3	[M + H]+	C6O3	3.5	3.5	0.0	1	0.0	NaN	NaN	-15.87164644490017		120.99010	203.71	94_sirius_optimal_1838	1838
1	C5NO18P5	[M + H]+	C5NO18P5	0.0	0.0	0.0	1	0.0	NaN	NaN	5.578004721395725		517.79051	181.45	95_sirius_optimal_1921	1921
1	C7H5NO12P2S5	[M + H]+	C7H5NO12P2S5	4.938228066064626	4.938228066064626	0.0	4	0.12170189315863589	-0.38715312466225965	0.4580986989733992	-1.4471195187370065		517.79558	208.28	96_sirius_optimal_1921	1921
1	C3H6N6	[M + H]+	C3H6N6	13.125051570378604	13.125051570378604	0.0	4	0.09921133416250506	-2.2332728525376417	2.2332728525376417	0.3097117348381798		127.07271	203.5825	97_sirius_optimal_1753	1753
1	CHN2O5P3S2	[M + Na]+	CHN2O5P3S2	-2.6245123731016333	-2.6245123731016333	0.0	1	0.0	1.7726077083298353	1.7726077083298353	1.8822990028325768		300.84376	191.8625	98_sirius_optimal_2889	2889
1	C7H6O3P2S5	[M + K]+	C7H6O3P2S5	12.581965396883863	12.581965396883863	0.0	5	0.2926674849544852	-1.7886063432032642	2.03408479044577	-1.3049378299812477		398.80221	192.9675	99_sirius_optimal_633	633
1	C2H5NO6S7	[M + H]+	C2H5NO6S7	5.724401303839874	5.724401303839874	0.0	3	0.1078663832195701	-3.096219049057823	3.096219049057823	9.756471652430497		363.82701	217.19625000000002	100_sirius_optimal_2225	2225
1	C2H6ClO4P5	[M + H]+	C2H6ClO4P5	6.145112903279747	6.145112903279747	0.0	5	0.05974358626155063	-2.825288891792466	2.825288891792466	-6.023642765437477		284.86983	216.38187499999998	101_sirius_optimal_2417	2417
1	CH4NO10P3S2	[M + H]+	CH4NO10P3S2	6.893627574790116	6.893627574790116	0.0	5	0.4297274503567181	2.370544208050199	2.8869940187013916	-9.497318839615724		347.85292	209.05	102_sirius_optimal_2480	2480
1	C4H5N3O5P2SSe	[M + Na]+	C4H5N3O5P2SSe	10.965392262450509	10.965392262450509	0.0	4	0.3995527675114366	3.304736370206821	3.304736370206821	-8.942494696106632		365.85094	216.8075	103_sirius_optimal_2106	2106
1	C10H2O6S5	[M + Na]+	C10H2O6S5	16.01512424038085	10.444290271777746	5.570833968603104	2	0.3445773778206496	1.5799330609668327	1.5799330609668327	1.2636512067935715		400.83522	201.93	104_sirius_optimal_1941	1941
1	C10H4N2O4P2S6	[M + Na]+	C10H4N2O4P2S6	7.23154956564535	-2.218875824868201	9.450425390513551	1	0.0	NaN	NaN	-1.088846626374111		492.78574	210.87125	105_sirius_optimal_2058	2058
1	C5H11NO2	[M + H]+	C5H11NO2	54.26940557545671	54.26940557545671	0.0	12	0.9629668562452344	-2.1579122098418093	2.2438326817145637	-0.550818775109995		118.08619	234.8627392578125	106_sirius_optimal_2076	2076
1	C6H10N2	[M + Na]+	C6H10N2	1.0499197054545961	1.0499197054545961	0.0	2	0.0015788443157239965	8.865517382983128	8.865517382983128	1.2848503787560546		133.07379	202.68124999999998	107_sirius_optimal_2087	2087
1	C5H4ClN5O3S	[M + K]+	C5H4ClN5O3S	11.650137004437985	9.788646375696995	1.8614906287409907	3	0.2955524221387144	-0.5633741527154165	0.5633741527154165	0.9524065366605503		287.93577	204.425	108_sirius_optimal_2218	2218
1	C5H6NO4P3S2Se	[M + H]+	C5H6NO4P3S2Se	8.37567071138312	8.37567071138312	0.0	5	0.2020290362078013	1.5719949435462073	2.5216766271061815	-1.815780162087677		375.82418	206.09	109_sirius_optimal_2186	2186
1	C10H2N2OS4	[M + Na]+	C10H2N2OS4	3.565809619174969	-1.8670472727714902	5.432856891946459	1	0.0	NaN	NaN	1.0180544904743898		316.89454	212.445	110_sirius_optimal_2248	2248
1	C3HCl2N2O9P3S	[M + H]+	C3HCl2N2O9P3S	4.994880027563356	4.994880027563356	0.0	4	0.4558942940637935	2.5050957843939394	2.5050957843939394	0.06839293521146383		404.80657	215.93	111_sirius_optimal_2584	2584
1	C10H6O6S7	[M + H]+	C10H6O6S7	-0.6094379124341003	-0.6094379124341003	0.0	1	0.0	NaN	NaN	-0.11495267105715468		446.82816	204.235	112_sirius_optimal_2095	2095
1	C4H5N3O4P2	[M + K]+	C4H5N3O4P2	25.04121592857439	25.04121592857439	0.0	8	0.3804012554936748	-2.828873602789698	8.136094667581567	8.205713552055457		259.94082	209.4	113_sirius_optimal_2379	2379
1	C4H7O2PS3	[M + K]+	C4H7O2PS3	13.103919864281696	13.103919864281696	0.0	5	0.14653699615193413	-5.471536010643327	5.471536010643327	7.207627840299061		252.89956	207.01375000000002	114_sirius_optimal_2447	2447
1	C8H5N3O3P3S3	[M + K]+	C8H5N3O3P3S3	19.038118298991247	13.665491511615572	5.372626787375674	6	0.3246528598770825	-1.1920195881538613	2.1529074309015	-1.0672744752007877		418.83330	209.03	115_sirius_optimal_1693	1693
1	C7H6O8P4S5	[M + Na]+	C7H6O8P4S5	5.966872774746156	5.966872774746156	0.0	3	0.41880500054627834	1.2106914140087657	1.4269538778352389	9.681886819655634		524.75597	199.4775	116_sirius_optimal_938	938
1	C4H4O5P2S2	[M + Na]+	C4H4O5P2S2	11.950372878857998	10.164249954305227	1.7861229245527714	3	0.164466881184328	-3.1727765332795066	3.1727765332795066	-3.0944526637452183		280.88589	206.47234375	117_sirius_optimal_2093	2093
1	C4HNO14S3	[M + H]+	C4HNO14S3	-0.2545405596968022	-1.0961886988873317	0.8416481391905295	1	0.0	-4.165991376736834	4.165991376736834	-4.25456534510072		383.86156	220.57	118_sirius_optimal_2588	2588
1	C5H4BNO10P6S2	[M + Na]+	C5H4BNO10P6S2	8.493667905838532	8.493667905838532	0.0	5	0.28576910940738015	0.9506006667749645	0.9506006667749645	-0.5564969600761349		520.77210	210.64	119_sirius_optimal_2173	2173
1	C2H3N5O4P2S2	[M + K]+	C2H3N5O4P2S2	-2.144329317612595	-2.144329317612595	0.0	2	0.13234575774433846	2.293785963167827	2.293785963167827	-6.92585595459296		325.87107	216.405	120_sirius_optimal_2545	2545
1	C3H9N2O5PS3	[M + Na]+	C3H9N2O5PS3	26.364575013664854	20.810546340111518	5.5540286735533355	7	0.29959647280226404	-0.48912151534802134	0.49761195597797575	-0.4348133206289349		302.93021	203.56	121_sirius_optimal_2800	2800
1	C7O15	[M + K]+	C7O15	3.0692835246872057	3.0692835246872057	0.0	1	0.0	NaN	NaN	1.743239687322458		362.88751	211.53625	122_sirius_optimal_2413	2413
1	C3H6NO7P2S2	[M + H]+	C3H6NO7P2S2	21.620660051768617	21.620660051768617	0.0	9	0.2942357231572563	-2.3499456894517885	2.3499456894517885	-2.6728059227895034		294.91258	206.8284375	123_sirius_optimal_2508	2508
1	C8H15NO3	[M + H3N + H]+	C8H18N2O3	98.43601952035377	98.43601952035377	0.0	17	0.545726181519732	-1.9348675373887692	2.237321242015442	-0.04650066195882671		191.13901	204.69	124_sirius_optimal_2424	2424
1	CH6N4O7P2S2	[M + H]+	CH6N4O7P2S2	54.47709525061179	54.47709525061179	0.0	13	0.8077729335350881	2.1832168189083547	2.7089286654747897	1.8207534062127313		312.92316	219.55125	125_sirius_optimal_2078	2078
1	CH3O2PS2	[M + Na]+	CH3O2PS2	0.0925876362454483	-2.239158336493936	2.3317459727393843	1	0.0	0.30520108715446004	0.30520108715446004	0.3112646136023224		164.92048	224.96499999999997	126_sirius_optimal_4158	4158
1	C3H3N2O4PS3	[M + K]+	C3H3N2O4PS3	11.546101145077623	11.546101145077623	0.0	4	0.12810476158467432	4.053568467891841	4.121805803081513	-8.638103436898728		296.85985	207.06640625	127_sirius_optimal_2618	2618
1	C7H6O3P2S5	[M + K]+	C7H6O3P2S5	7.074145171328121	7.074145171328121	0.0	3	0.315691463106697	1.0707565814856443	1.0707565814856443	-10.281911175343302		398.79863	211.90375	128_sirius_optimal_3014	3014
1	C9H9BrClO3PS2	[M + Na]+	C9H9BrClO3PS2	9.655354660016243	9.655354660016243	0.0	6	0.28060230817961695	2.0598236555715506	2.0598236555715506	4.477097816074817		396.85126	215.2275	129_sirius_optimal_2104	2104
1	C4H5ClN2O5S2	[M + K]+	C4H5ClN2O5S2	34.59495654691357	34.59495654691357	0.0	8	0.6148936556574013	2.0563867708678925	2.0563867708678925	1.7429440445326896		298.89652	213.0925	130_sirius_optimal_2573	2573
